false_positive_rate,true_positive_rate,threshold
0.001202039993885577,0.10772484139818385,0.7182861276134814
0.001202039993885577,0.10784923497947506,0.7181060569881869
0.0012089882019427189,0.10784923497947506,0.7180886916232128
0.0012089882019427189,0.10816021893270307,0.7176292338764595
0.001215936409999861,0.10816021893270307,0.7176107758835583
0.001215936409999861,0.10847120288593108,0.71721585641499
0.0012228846180570032,0.10847120288593108,0.7171390081471516
0.0012228846180570032,0.10940415474561513,0.7159621287650187
0.0012298328261141451,0.10940415474561513,0.7158646250999043
0.0012298328261141451,0.10977733548948874,0.7154807495706392
0.0012367810341712873,0.10977733548948874,0.7154772032294264
0.0012367810341712873,0.10990172907077994,0.7153624994343858
0.0012437292422284292,0.10990172907077994,0.7152297907723522
0.0012437292422284292,0.10996392586142555,0.7151738361147373
0.0012506774502855714,0.10996392586142555,0.7150739700048472
0.0012506774502855714,0.11008831944271676,0.715000894722069
0.0012576256583427133,0.11008831944271676,0.7149883548786616
0.0012576256583427133,0.11039930339594477,0.7147219979146281
0.0012645738663998555,0.11039930339594477,0.7146265600809404
0.0012645738663998555,0.11058589376788158,0.7145067786908418
0.0012715220744569976,0.11058589376788158,0.7144592412424147
0.0012715220744569976,0.11064809055852717,0.7144384436261487
0.0012784702825141396,0.11064809055852717,0.7144101296161112
0.0012784702825141396,0.11102127130240079,0.7140627630995849
0.0012854184905712817,0.11102127130240079,0.7140468374372522
0.0012854184905712817,0.111145664883692,0.7138912254048553
0.0012993149066855658,0.111145664883692,0.7137522165324771
0.0012993149066855658,0.11164323920885683,0.713157570190959
0.001306263114742708,0.11164323920885683,0.713083447273096
0.001306263114742708,0.11170543599950243,0.7128468169293358
0.001320159530856992,0.11170543599950243,0.7126138147705802
0.001320159530856992,0.11176763279014802,0.7125324711421931
0.001327107738914134,0.11176763279014802,0.7124302708239347
0.001327107738914134,0.11201641995273044,0.7122866745919918
0.0013340559469712761,0.11201641995273044,0.7120816058730347
0.0013340559469712761,0.11226520711531285,0.7117460466298418
0.001341004155028418,0.11226520711531285,0.7114973558895076
0.001341004155028418,0.11276278144047767,0.7108937253106088
0.0013479523630855602,0.11276278144047767,0.7108930929308868
0.0013479523630855602,0.11326035576564249,0.710353717030178
0.0013549005711427024,0.11326035576564249,0.7102005639205291
0.0013549005711427024,0.1134469461375793,0.7098762698351282
0.0013618487791998443,0.1134469461375793,0.7098741636381792
0.0013618487791998443,0.11357133971887051,0.7095215695109693
0.0013757451953141284,0.11357133971887051,0.7091783653352578
0.0013757451953141284,0.11425550441597214,0.7086104223051426
0.0013826934033712706,0.11425550441597214,0.7084023160671322
0.0013826934033712706,0.11431770120661774,0.7083361160006921
0.0013965898194855547,0.11431770120661774,0.7079065206268077
0.0013965898194855547,0.11437989799726334,0.7078508486599181
0.0014035380275426968,0.11437989799726334,0.7077645639522391
0.0014035380275426968,0.11444209478790894,0.7077408510935584
0.0014104862355998388,0.11444209478790894,0.7076019553985119
0.0014104862355998388,0.11506406269436498,0.7069895104009187
0.001417434443656981,0.11506406269436498,0.7069498945655137
0.001417434443656981,0.11525065306630178,0.7068037547317401
0.0014243826517141229,0.11525065306630178,0.7067247143269845
0.0014243826517141229,0.11556163701952979,0.7065293266827641
0.001431330859771265,0.11556163701952979,0.7065039109795473
0.001431330859771265,0.1159348177634034,0.7062146163564547
0.0014382790678284072,0.1159348177634034,0.7060964782638678
0.0014382790678284072,0.11612140813534022,0.705996635368115
0.001445227275885549,0.11612140813534022,0.7059784548732827
0.001445227275885549,0.11680557283244185,0.7045724588571158
0.0014521754839426913,0.11680557283244185,0.7045376393600857
0.0014521754839426913,0.11742754073889787,0.7035040108425511
0.0014591236919998332,0.11742754073889787,0.703365054472539
0.0014591236919998332,0.11761413111083469,0.7032034532384498
0.0014660719000569753,0.11761413111083469,0.7031691819280651
0.0014660719000569753,0.1179873118547083,0.7028958852497132
0.0014730201081141173,0.1179873118547083,0.7028530023423285
0.0014730201081141173,0.11898246050503794,0.7020263270471787
0.0014799683161712594,0.11898246050503794,0.7019815252384219
0.0014799683161712594,0.11916905087697474,0.7017984002923909
0.0014869165242284016,0.11916905087697474,0.7017833708741767
0.0014869165242284016,0.11941783803955716,0.70165729143509
0.0014938647322855435,0.11941783803955716,0.7013985295652991
0.0014938647322855435,0.12010200273665879,0.7003830833852107
0.0015008129403426857,0.12010200273665879,0.7001240671888711
0.0015008129403426857,0.12053738027117801,0.6998662614121867
0.0015077611483998276,0.12053738027117801,0.6998414371465311
0.0015077611483998276,0.1206617738524692,0.6996714529730776
0.0015147093564569698,0.1206617738524692,0.6996583993757015
0.0015147093564569698,0.12184351287473566,0.6984782352172839
0.0015216575645141117,0.12184351287473566,0.6984440657094244
0.0015216575645141117,0.12221669361860928,0.6982736919418845
0.0015286057725712539,0.12221669361860928,0.6982250879295626
0.0015286057725712539,0.1226520711531285,0.6974122532241874
0.001535553980628396,0.1226520711531285,0.6972499794282856
0.001535553980628396,0.1227142679437741,0.6972254170168329
0.001542502188685538,0.1227142679437741,0.6972195088624176
0.001542502188685538,0.12296305510635651,0.6969931954657853
0.0015494503967426801,0.12296305510635651,0.6969711983952271
0.0015494503967426801,0.12364721980345814,0.6959074072101405
0.0015633468128569642,0.12364721980345814,0.6956440656738905
0.0015633468128569642,0.12377161338474935,0.6955449290235506
0.0015702950209141061,0.12377161338474935,0.695507679639997
0.0015702950209141061,0.12402040054733175,0.695387686782369
0.0015772432289712483,0.12402040054733175,0.6953479971886118
0.0015772432289712483,0.12451797487249658,0.6949247417254172
0.0015841914370283905,0.12451797487249658,0.6949082188742807
0.0015841914370283905,0.1247045652444334,0.694852233248026
0.0015911396450855324,0.1247045652444334,0.6946893164999021
0.0015911396450855324,0.12476676203507898,0.6945144094102993
0.0015980878531426746,0.12476676203507898,0.6942171879080518
0.0015980878531426746,0.1251399427789526,0.6938987678983877
0.0016050360611998165,0.1251399427789526,0.6938700787115263
0.0016050360611998165,0.12538872994153502,0.6936666939392151
0.0016119842692569586,0.12538872994153502,0.6936512015212388
0.0016119842692569586,0.1254509267321806,0.6936443510903928
0.0016189324773141008,0.1254509267321806,0.6936409626001826
0.0016189324773141008,0.12551312352282623,0.693459341916648
0.0016328288934283849,0.12551312352282623,0.6933162544810496
0.0016328288934283849,0.12557532031347182,0.6932586732266958
0.0016397771014855268,0.12557532031347182,0.6932418107136665
0.0016397771014855268,0.12569971389476303,0.6931668297748749
0.001646725309542669,0.12569971389476303,0.6931412180891235
0.001646725309542669,0.12588630426669983,0.6929209484101743
0.001653673517599811,0.12588630426669983,0.6928612113705097
0.001653673517599811,0.12601069784799104,0.6928231662786133
0.001660621725656953,0.12601069784799104,0.6928085377676471
0.001660621725656953,0.12669486254509268,0.6918785914382802
0.0016675699337140952,0.12669486254509268,0.6918718796618051
0.0016675699337140952,0.12681925612638387,0.6916096054648686
0.0016745181417712372,0.12681925612638387,0.6915937843554462
0.0016745181417712372,0.1270680432889663,0.6910984233317966
0.0016814663498283793,0.1270680432889663,0.6909997437900536
0.0016814663498283793,0.1275656176141311,0.6904534168288573
0.0016953627659426634,0.1275656176141311,0.690260464462575
0.0016953627659426634,0.12775220798606793,0.6900339676160085
0.0017023109739998054,0.12775220798606793,0.6900184992961391
0.0017023109739998054,0.12862296305510634,0.6889198382469658
0.0017092591820569475,0.12862296305510634,0.6887260776025868
0.0017092591820569475,0.12912053738027118,0.6880523002106012
0.0017162073901140897,0.12912053738027118,0.6879628071780305
0.0017162073901140897,0.12930712775220798,0.687445813744821
0.0017231555981712316,0.12930712775220798,0.6873771868855049
0.0017231555981712316,0.129929095658664,0.6866929760529711
0.0017301038062283738,0.129929095658664,0.6866125223107197
0.0017301038062283738,0.12999129244930963,0.6865315104363161
0.0017370520142855157,0.12999129244930963,0.6864890245715891
0.0017370520142855157,0.13024007961189202,0.6859404792021117
0.0017440002223426578,0.13024007961189202,0.6858501576386236
0.0017440002223426578,0.13067545714641124,0.6850523617342676
0.001757896638456942,0.13067545714641124,0.6848583755524277
0.001757896638456942,0.13079985072770245,0.6845934059576332
0.001764844846514084,0.13079985072770245,0.6845509569194795
